label_type,label,user,trial,type
upper,I,Y3,t03.mat,train
upper,I,Y3,t02.mat,train
upper,I,Y3,t05.mat,train
upper,I,Y3,t04.mat,train
upper,I,Y2,t01.mat,train
upper,I,Y2,t10.mat,train
upper,I,Y2,t09.mat,train
upper,I,Y2,t08.mat,train
upper,I,Y2,t07.mat,train
upper,I,Y2,t06.mat,train
upper,I,Y2,t03.mat,train
upper,I,Y2,t02.mat,train
upper,I,Y2,t05.mat,train
upper,I,Y2,t04.mat,train
upper,H,S1,t01.mat,test
upper,H,S1,t10.mat,test
upper,H,S1,t09.mat,test
upper,H,S1,t08.mat,test
upper,H,S1,t07.mat,test
upper,H,S1,t06.mat,test
upper,H,S1,t03.mat,test
upper,H,S1,t02.mat,test
upper,H,S1,t05.mat,test
upper,H,S1,t04.mat,test
upper,H,U1,t01.mat,test
upper,H,U1,t10.mat,test
upper,H,U1,t09.mat,test
upper,H,U1,t08.mat,test
upper,H,U1,t07.mat,test
upper,H,U1,t06.mat,test
upper,H,U1,t03.mat,test
upper,H,U1,t02.mat,test
upper,H,U1,t05.mat,test
upper,H,U1,t04.mat,test
upper,H,M1,t01.mat,train
upper,H,M1,t10.mat,train
upper,H,M1,t09.mat,train
upper,H,M1,t08.mat,train
upper,H,M1,t07.mat,train
upper,H,M1,t06.mat,train
upper,H,M1,t03.mat,train
upper,H,M1,t02.mat,train
upper,H,M1,t05.mat,train
upper,H,M1,t04.mat,train
upper,H,G3,t01.mat,train
upper,H,G3,t10.mat,train
upper,H,G3,t09.mat,train
upper,H,G3,t08.mat,train
upper,H,G3,t07.mat,train
upper,H,G3,t06.mat,train
upper,H,G3,t03.mat,train
upper,H,G3,t02.mat,train
upper,H,G3,t05.mat,train
upper,H,G3,t04.mat,train
upper,H,G2,t01.mat,train
upper,H,G2,t10.mat,train
upper,H,G2,t09.mat,train
upper,H,G2,t08.mat,train
upper,H,G2,t07.mat,train
upper,H,G2,t06.mat,train
upper,H,G2,t03.mat,train
upper,H,G2,t02.mat,train
upper,H,G2,t05.mat,train
upper,H,G2,t04.mat,train
upper,H,G1,t01.mat,train
upper,H,G1,t10.mat,train
upper,H,G1,t09.mat,train
upper,H,G1,t08.mat,train
upper,H,G1,t07.mat,train
upper,H,G1,t06.mat,train
upper,H,G1,t03.mat,train
upper,H,G1,t02.mat,train
upper,H,G1,t05.mat,train
upper,H,G1,t04.mat,train
upper,H,I1,t01.mat,train
upper,H,I1,t10.mat,train
upper,H,I1,t09.mat,train
upper,H,I1,t08.mat,train
upper,H,I1,t07.mat,train
upper,H,I1,t06.mat,train
upper,H,I1,t03.mat,train
upper,H,I1,t02.mat,train
upper,H,I1,t05.mat,train
upper,H,I1,t04.mat,train
upper,H,I3,t01.mat,train
upper,H,I3,t10.mat,train
upper,H,I3,t09.mat,train
upper,H,I3,t08.mat,train
upper,H,I3,t07.mat,train
upper,H,I3,t06.mat,train
upper,H,I3,t03.mat,train
upper,H,I3,t02.mat,train
upper,H,I3,t05.mat,train
upper,H,I3,t04.mat,train
upper,H,I2,t01.mat,train
upper,H,I2,t10.mat,train
upper,H,I2,t09.mat,train
upper,H,I2,t08.mat,train
upper,H,I2,t07.mat,train
upper,H,I2,t06.mat,train
upper,H,I2,t03.mat,train
upper,H,I2,t02.mat,train
upper,H,I2,t05.mat,train
upper,H,I2,t04.mat,train
upper,H,A1,t01.mat,train
upper,H,A1,t10.mat,train
upper,H,A1,t09.mat,train
upper,H,A1,t08.mat,train
upper,H,A1,t07.mat,train
upper,H,A1,t06.mat,train
upper,H,A1,t03.mat,train
upper,H,A1,t02.mat,train
upper,H,A1,t05.mat,train
upper,H,A1,t04.mat,train
upper,H,C3,t01.mat,train
upper,H,C3,t10.mat,train
upper,H,C3,t09.mat,train
upper,H,C3,t08.mat,train
upper,H,C3,t07.mat,train
upper,H,C3,t06.mat,train
upper,H,C3,t03.mat,train
upper,H,C3,t02.mat,train
upper,H,C3,t05.mat,train
upper,H,C3,t04.mat,train
upper,H,C2,t01.mat,train
upper,H,C2,t10.mat,train
upper,H,C2,t09.mat,train
upper,H,C2,t08.mat,train
upper,H,C2,t07.mat,train
upper,H,C2,t06.mat,train
upper,H,C2,t03.mat,train
upper,H,C2,t02.mat,train
upper,H,C2,t05.mat,train
upper,H,C2,t04.mat,train
upper,H,C1,t01.mat,train
upper,H,C1,t10.mat,train
upper,H,C1,t09.mat,train
upper,H,C1,t08.mat,train
upper,H,C1,t07.mat,train
upper,H,C1,t06.mat,train
upper,H,C1,t03.mat,train
upper,H,C1,t02.mat,train
upper,H,C1,t05.mat,train
upper,H,C1,t04.mat,train
upper,H,E1,t01.mat,train
upper,H,E1,t10.mat,train
upper,H,E1,t09.mat,train
upper,H,E1,t08.mat,train
upper,H,E1,t07.mat,train
upper,H,E1,t06.mat,train
upper,H,E1,t03.mat,train
upper,H,E1,t02.mat,train
upper,H,E1,t05.mat,train
upper,H,E1,t04.mat,train
upper,H,Z1,t01.mat,train
upper,H,Z1,t10.mat,train
upper,H,Z1,t09.mat,train
upper,H,Z1,t08.mat,train
upper,H,Z1,t07.mat,train
upper,H,Z1,t06.mat,train
upper,H,Z1,t03.mat,train
upper,H,Z1,t02.mat,train
upper,H,Z1,t05.mat,train
upper,H,Z1,t04.mat,train
upper,H,Z2,t01.mat,train
upper,H,Z2,t10.mat,train
upper,H,Z2,t09.mat,train
upper,H,Z2,t08.mat,train
upper,H,Z2,t07.mat,train
upper,H,Z2,t06.mat,train
upper,H,Z2,t03.mat,train
upper,H,Z2,t02.mat,train
upper,H,Z2,t05.mat,train
upper,H,Z2,t04.mat,train
upper,H,C4,t01.mat,train
upper,H,C4,t10.mat,train
upper,H,C4,t09.mat,train
upper,H,C4,t08.mat,train
upper,H,C4,t07.mat,train
upper,H,C4,t06.mat,train
upper,H,C4,t03.mat,train
upper,H,C4,t02.mat,train
upper,H,C4,t05.mat,train
upper,H,C4,t04.mat,train
upper,H,T1,t01.mat,train
upper,H,T1,t10.mat,train
upper,H,T1,t09.mat,train
upper,H,T1,t08.mat,train
upper,H,T1,t07.mat,train
upper,H,T1,t06.mat,train
upper,H,T1,t03.mat,train
upper,H,T1,t02.mat,train
upper,H,T1,t05.mat,train
upper,H,T1,t04.mat,train
upper,H,L1,t01.mat,train
upper,H,L1,t10.mat,train
upper,H,L1,t09.mat,train
upper,H,L1,t08.mat,train
upper,H,L1,t07.mat,train
upper,H,L1,t06.mat,train
upper,H,L1,t03.mat,train
upper,H,L1,t02.mat,train
upper,H,L1,t05.mat,train
upper,H,L1,t04.mat,train
upper,H,J1,t01.mat,train
upper,H,J1,t10.mat,train
upper,H,J1,t09.mat,train
upper,H,J1,t08.mat,train
upper,H,J1,t07.mat,train
upper,H,J1,t06.mat,train
upper,H,J1,t03.mat,train
upper,H,J1,t02.mat,train
upper,H,J1,t05.mat,train
upper,H,J1,t04.mat,train
upper,H,J2,t01.mat,train
upper,H,J2,t10.mat,train
upper,H,J2,t09.mat,train
upper,H,J2,t08.mat,train
upper,H,J2,t07.mat,train
upper,H,J2,t06.mat,train
upper,H,J2,t03.mat,train
upper,H,J2,t02.mat,train
upper,H,J2,t05.mat,train
upper,H,J2,t04.mat,train
upper,H,J3,t01.mat,train
upper,H,J3,t10.mat,train
upper,H,J3,t09.mat,train
upper,H,J3,t08.mat,train
upper,H,J3,t07.mat,train
upper,H,J3,t06.mat,train
upper,H,J3,t03.mat,train
upper,H,J3,t02.mat,train
upper,H,J3,t05.mat,train
upper,H,J3,t04.mat,train
upper,H,Y1,t01.mat,train
upper,H,Y1,t10.mat,train
upper,H,Y1,t09.mat,train
upper,H,Y1,t08.mat,train
upper,H,Y1,t07.mat,train
upper,H,Y1,t06.mat,train
upper,H,Y1,t03.mat,train
upper,H,Y1,t02.mat,train
upper,H,Y1,t05.mat,train
upper,H,Y1,t04.mat,train
upper,H,Y3,t01.mat,train
upper,H,Y3,t10.mat,train
upper,H,Y3,t09.mat,train
upper,H,Y3,t08.mat,train
upper,H,Y3,t07.mat,train
upper,H,Y3,t06.mat,train
upper,H,Y3,t03.mat,train
upper,H,Y3,t02.mat,train
upper,H,Y3,t05.mat,train
upper,H,Y3,t04.mat,train
upper,H,Y2,t01.mat,train
upper,H,Y2,t10.mat,train
upper,H,Y2,t09.mat,train
upper,H,Y2,t08.mat,train
upper,H,Y2,t07.mat,train
upper,H,Y2,t06.mat,train
upper,H,Y2,t03.mat,train
upper,H,Y2,t02.mat,train
upper,H,Y2,t05.mat,train
upper,H,Y2,t04.mat,train
upper,K,S1,t01.mat,test
upper,K,S1,t10.mat,test
upper,K,S1,t09.mat,test
upper,K,S1,t08.mat,test
upper,K,S1,t07.mat,test
upper,K,S1,t06.mat,test
upper,K,S1,t03.mat,test
upper,K,S1,t02.mat,test
upper,K,S1,t05.mat,test
upper,K,S1,t04.mat,test
upper,K,U1,t01.mat,test
upper,K,U1,t10.mat,test
upper,K,U1,t09.mat,test
upper,K,U1,t08.mat,test
upper,K,U1,t07.mat,test
upper,K,U1,t06.mat,test
upper,K,U1,t03.mat,test
upper,K,U1,t02.mat,test
upper,K,U1,t05.mat,test
upper,K,U1,t04.mat,test
upper,K,M1,t01.mat,train
upper,K,M1,t10.mat,train
upper,K,M1,t09.mat,train
upper,K,M1,t08.mat,train
upper,K,M1,t07.mat,train
upper,K,M1,t06.mat,train
upper,K,M1,t03.mat,train
upper,K,M1,t02.mat,train
upper,K,M1,t05.mat,train
upper,K,M1,t04.mat,train
upper,K,G3,t01.mat,train
upper,K,G3,t10.mat,train
upper,K,G3,t09.mat,train
upper,K,G3,t08.mat,train
upper,K,G3,t07.mat,train
upper,K,G3,t06.mat,train
upper,K,G3,t03.mat,train
upper,K,G3,t02.mat,train
upper,K,G3,t05.mat,train
upper,K,G3,t04.mat,train
upper,K,G2,t01.mat,train
upper,K,G2,t10.mat,train
upper,K,G2,t09.mat,train
upper,K,G2,t08.mat,train
upper,K,G2,t07.mat,train
upper,K,G2,t06.mat,train
upper,K,G2,t03.mat,train
upper,K,G2,t02.mat,train
upper,K,G2,t05.mat,train
upper,K,G2,t04.mat,train
upper,K,G1,t01.mat,train
upper,K,G1,t10.mat,train
upper,K,G1,t09.mat,train
upper,K,G1,t08.mat,train
upper,K,G1,t07.mat,train
upper,K,G1,t06.mat,train
upper,K,G1,t03.mat,train
upper,K,G1,t02.mat,train
upper,K,G1,t05.mat,train
upper,K,G1,t04.mat,train
upper,K,I1,t01.mat,train
upper,K,I1,t10.mat,train
upper,K,I1,t09.mat,train
upper,K,I1,t08.mat,train
upper,K,I1,t07.mat,train
upper,K,I1,t06.mat,train
upper,K,I1,t03.mat,train
upper,K,I1,t02.mat,train
upper,K,I1,t05.mat,train
upper,K,I1,t04.mat,train
upper,K,I3,t01.mat,train
upper,K,I3,t10.mat,train
upper,K,I3,t09.mat,train
upper,K,I3,t08.mat,train
upper,K,I3,t07.mat,train
upper,K,I3,t06.mat,train
upper,K,I3,t03.mat,train
upper,K,I3,t02.mat,train
upper,K,I3,t05.mat,train
upper,K,I3,t04.mat,train
upper,K,I2,t01.mat,train
upper,K,I2,t10.mat,train
upper,K,I2,t09.mat,train
upper,K,I2,t08.mat,train
upper,K,I2,t07.mat,train
upper,K,I2,t06.mat,train
upper,K,I2,t03.mat,train
upper,K,I2,t02.mat,train
upper,K,I2,t05.mat,train
upper,K,I2,t04.mat,train
upper,K,A1,t01.mat,train
upper,K,A1,t10.mat,train
upper,K,A1,t09.mat,train
upper,K,A1,t08.mat,train
upper,K,A1,t07.mat,train
upper,K,A1,t06.mat,train
upper,K,A1,t03.mat,train
upper,K,A1,t02.mat,train
upper,K,A1,t05.mat,train
upper,K,A1,t04.mat,train
upper,K,C3,t01.mat,train
upper,K,C3,t10.mat,train
upper,K,C3,t09.mat,train
upper,K,C3,t08.mat,train
upper,K,C3,t07.mat,train
upper,K,C3,t06.mat,train
upper,K,C3,t03.mat,train
upper,K,C3,t02.mat,train
upper,K,C3,t05.mat,train
upper,K,C3,t04.mat,train
upper,K,C2,t01.mat,train
upper,K,C2,t10.mat,train
upper,K,C2,t09.mat,train
upper,K,C2,t08.mat,train
upper,K,C2,t07.mat,train
upper,K,C2,t06.mat,train
upper,K,C2,t03.mat,train
upper,K,C2,t02.mat,train
upper,K,C2,t05.mat,train
upper,K,C2,t04.mat,train
upper,K,C1,t01.mat,train
upper,K,C1,t10.mat,train
upper,K,C1,t09.mat,train
upper,K,C1,t08.mat,train
upper,K,C1,t07.mat,train
upper,K,C1,t06.mat,train
upper,K,C1,t03.mat,train
upper,K,C1,t02.mat,train
upper,K,C1,t05.mat,train
upper,K,C1,t04.mat,train
upper,K,E1,t01.mat,train
upper,K,E1,t10.mat,train
upper,K,E1,t09.mat,train
upper,K,E1,t08.mat,train
upper,K,E1,t07.mat,train
upper,K,E1,t06.mat,train
upper,K,E1,t03.mat,train
upper,K,E1,t02.mat,train
upper,K,E1,t05.mat,train
upper,K,E1,t04.mat,train
upper,K,Z1,t01.mat,train
upper,K,Z1,t10.mat,train
upper,K,Z1,t09.mat,train
upper,K,Z1,t08.mat,train
upper,K,Z1,t07.mat,train
upper,K,Z1,t06.mat,train
upper,K,Z1,t03.mat,train
upper,K,Z1,t02.mat,train
upper,K,Z1,t05.mat,train
upper,K,Z1,t04.mat,train
upper,K,Z2,t01.mat,train
upper,K,Z2,t10.mat,train
upper,K,Z2,t09.mat,train
upper,K,Z2,t08.mat,train
upper,K,Z2,t07.mat,train
upper,K,Z2,t06.mat,train
upper,K,Z2,t03.mat,train
upper,K,Z2,t02.mat,train
upper,K,Z2,t05.mat,train
upper,K,Z2,t04.mat,train
upper,K,C4,t01.mat,train
upper,K,C4,t10.mat,train
upper,K,C4,t09.mat,train
upper,K,C4,t08.mat,train
upper,K,C4,t07.mat,train
upper,K,C4,t06.mat,train
upper,K,C4,t03.mat,train
upper,K,C4,t02.mat,train
upper,K,C4,t05.mat,train
upper,K,C4,t04.mat,train
upper,K,T1,t01.mat,train
upper,K,T1,t10.mat,train
upper,K,T1,t09.mat,train
upper,K,T1,t08.mat,train
upper,K,T1,t07.mat,train
upper,K,T1,t06.mat,train
upper,K,T1,t03.mat,train
upper,K,T1,t02.mat,train
upper,K,T1,t05.mat,train
upper,K,T1,t04.mat,train
upper,K,L1,t01.mat,train
upper,K,L1,t10.mat,train
upper,K,L1,t09.mat,train
upper,K,L1,t08.mat,train
upper,K,L1,t07.mat,train
upper,K,L1,t06.mat,train
upper,K,L1,t03.mat,train
upper,K,L1,t02.mat,train
upper,K,L1,t05.mat,train
upper,K,L1,t04.mat,train
upper,K,J1,t01.mat,train
upper,K,J1,t10.mat,train
upper,K,J1,t09.mat,train
upper,K,J1,t08.mat,train
upper,K,J1,t07.mat,train
upper,K,J1,t06.mat,train
upper,K,J1,t03.mat,train
upper,K,J1,t02.mat,train
upper,K,J1,t05.mat,train
upper,K,J1,t04.mat,train
upper,K,J2,t01.mat,train
upper,K,J2,t10.mat,train
upper,K,J2,t09.mat,train
upper,K,J2,t08.mat,train
upper,K,J2,t07.mat,train
upper,K,J2,t06.mat,train
upper,K,J2,t03.mat,train
upper,K,J2,t02.mat,train
upper,K,J2,t05.mat,train
upper,K,J2,t04.mat,train
upper,K,J3,t01.mat,train
upper,K,J3,t10.mat,train
upper,K,J3,t09.mat,train
upper,K,J3,t08.mat,train
upper,K,J3,t07.mat,train
upper,K,J3,t06.mat,train
upper,K,J3,t03.mat,train
upper,K,J3,t02.mat,train
upper,K,J3,t05.mat,train
upper,K,J3,t04.mat,train
upper,K,Y1,t01.mat,train
upper,K,Y1,t10.mat,train
upper,K,Y1,t09.mat,train
upper,K,Y1,t08.mat,train
upper,K,Y1,t07.mat,train
upper,K,Y1,t06.mat,train
upper,K,Y1,t03.mat,train
upper,K,Y1,t02.mat,train
upper,K,Y1,t05.mat,train
upper,K,Y1,t04.mat,train
upper,K,Y3,t01.mat,train
upper,K,Y3,t10.mat,train
upper,K,Y3,t09.mat,train
upper,K,Y3,t08.mat,train
upper,K,Y3,t07.mat,train
upper,K,Y3,t06.mat,train
upper,K,Y3,t03.mat,train
upper,K,Y3,t02.mat,train
upper,K,Y3,t05.mat,train
upper,K,Y3,t04.mat,train
upper,K,Y2,t01.mat,train
upper,K,Y2,t10.mat,train
upper,K,Y2,t09.mat,train
upper,K,Y2,t08.mat,train
upper,K,Y2,t07.mat,train
upper,K,Y2,t06.mat,train
upper,K,Y2,t03.mat,train
upper,K,Y2,t02.mat,train
upper,K,Y2,t05.mat,train
upper,K,Y2,t04.mat,train
upper,J,S1,t01.mat,test
upper,J,S1,t10.mat,test
upper,J,S1,t09.mat,test
upper,J,S1,t08.mat,test
upper,J,S1,t07.mat,test
upper,J,S1,t06.mat,test
upper,J,S1,t03.mat,test
upper,J,S1,t02.mat,test
upper,J,S1,t05.mat,test
upper,J,S1,t04.mat,test
upper,J,U1,t01.mat,test
upper,J,U1,t10.mat,test
upper,J,U1,t09.mat,test
upper,J,U1,t08.mat,test
upper,J,U1,t07.mat,test
upper,J,U1,t06.mat,test
upper,J,U1,t03.mat,test
upper,J,U1,t02.mat,test
upper,J,U1,t05.mat,test
upper,J,U1,t04.mat,test
upper,J,M1,t01.mat,train
upper,J,M1,t10.mat,train
upper,J,M1,t09.mat,train
upper,J,M1,t08.mat,train
upper,J,M1,t07.mat,train
upper,J,M1,t06.mat,train
upper,J,M1,t03.mat,train
upper,J,M1,t02.mat,train
upper,J,M1,t05.mat,train
upper,J,M1,t04.mat,train
upper,J,G3,t01.mat,train
upper,J,G3,t10.mat,train
upper,J,G3,t09.mat,train
upper,J,G3,t08.mat,train
upper,J,G3,t07.mat,train
upper,J,G3,t06.mat,train
upper,J,G3,t03.mat,train
upper,J,G3,t02.mat,train
upper,J,G3,t05.mat,train
upper,J,G3,t04.mat,train
upper,J,G2,t01.mat,train
upper,J,G2,t10.mat,train
upper,J,G2,t09.mat,train
upper,J,G2,t08.mat,train
upper,J,G2,t07.mat,train
upper,J,G2,t06.mat,train
upper,J,G2,t03.mat,train
upper,J,G2,t02.mat,train
upper,J,G2,t05.mat,train
upper,J,G2,t04.mat,train
upper,J,G1,t01.mat,train
upper,J,G1,t10.mat,train
upper,J,G1,t09.mat,train
upper,J,G1,t08.mat,train
upper,J,G1,t07.mat,train
upper,J,G1,t06.mat,train
upper,J,G1,t03.mat,train
upper,J,G1,t02.mat,train
upper,J,G1,t05.mat,train
upper,J,G1,t04.mat,train
upper,J,I1,t01.mat,train
upper,J,I1,t10.mat,train
upper,J,I1,t09.mat,train
upper,J,I1,t08.mat,train
upper,J,I1,t07.mat,train
upper,J,I1,t06.mat,train
upper,J,I1,t03.mat,train
upper,J,I1,t02.mat,train
upper,J,I1,t05.mat,train
upper,J,I1,t04.mat,train
upper,J,I3,t01.mat,train
upper,J,I3,t10.mat,train
upper,J,I3,t09.mat,train
upper,J,I3,t08.mat,train
upper,J,I3,t07.mat,train
upper,J,I3,t06.mat,train
upper,J,I3,t03.mat,train
upper,J,I3,t02.mat,train
upper,J,I3,t05.mat,train
upper,J,I3,t04.mat,train
upper,J,I2,t01.mat,train
upper,J,I2,t10.mat,train
upper,J,I2,t09.mat,train
upper,J,I2,t08.mat,train
upper,J,I2,t07.mat,train
upper,J,I2,t06.mat,train
upper,J,I2,t03.mat,train
upper,J,I2,t02.mat,train
upper,J,I2,t05.mat,train
upper,J,I2,t04.mat,train
upper,J,A1,t01.mat,train
upper,J,A1,t10.mat,train
upper,J,A1,t09.mat,train
upper,J,A1,t08.mat,train
upper,J,A1,t07.mat,train
upper,J,A1,t06.mat,train
upper,J,A1,t03.mat,train
upper,J,A1,t02.mat,train
upper,J,A1,t05.mat,train
upper,J,A1,t04.mat,train
upper,J,C3,t01.mat,train
upper,J,C3,t10.mat,train
upper,J,C3,t09.mat,train
upper,J,C3,t08.mat,train
upper,J,C3,t07.mat,train
upper,J,C3,t06.mat,train
upper,J,C3,t03.mat,train
upper,J,C3,t02.mat,train
upper,J,C3,t05.mat,train
upper,J,C3,t04.mat,train
upper,J,C2,t01.mat,train
upper,J,C2,t10.mat,train
upper,J,C2,t09.mat,train
upper,J,C2,t08.mat,train
upper,J,C2,t07.mat,train
upper,J,C2,t06.mat,train
upper,J,C2,t03.mat,train
upper,J,C2,t02.mat,train
upper,J,C2,t05.mat,train
upper,J,C2,t04.mat,train
upper,J,C1,t01.mat,train
upper,J,C1,t10.mat,train
upper,J,C1,t09.mat,train
upper,J,C1,t08.mat,train
upper,J,C1,t07.mat,train
upper,J,C1,t06.mat,train
upper,J,C1,t03.mat,train
upper,J,C1,t02.mat,train
upper,J,C1,t05.mat,train
upper,J,C1,t04.mat,train
upper,J,E1,t01.mat,train
upper,J,E1,t10.mat,train
upper,J,E1,t09.mat,train
upper,J,E1,t08.mat,train
upper,J,E1,t07.mat,train
upper,J,E1,t06.mat,train
upper,J,E1,t03.mat,train
upper,J,E1,t02.mat,train
upper,J,E1,t05.mat,train
upper,J,E1,t04.mat,train
upper,J,Z1,t01.mat,train
upper,J,Z1,t10.mat,train
upper,J,Z1,t09.mat,train
upper,J,Z1,t08.mat,train
upper,J,Z1,t07.mat,train
upper,J,Z1,t06.mat,train
upper,J,Z1,t03.mat,train
upper,J,Z1,t02.mat,train
upper,J,Z1,t05.mat,train
upper,J,Z1,t04.mat,train
upper,J,Z2,t01.mat,train
upper,J,Z2,t10.mat,train
upper,J,Z2,t09.mat,train
upper,J,Z2,t08.mat,train
upper,J,Z2,t07.mat,train
upper,J,Z2,t06.mat,train
upper,J,Z2,t03.mat,train
upper,J,Z2,t02.mat,train
upper,J,Z2,t05.mat,train
upper,J,Z2,t04.mat,train
upper,J,C4,t01.mat,train
upper,J,C4,t10.mat,train
upper,J,C4,t09.mat,train
upper,J,C4,t08.mat,train
upper,J,C4,t07.mat,train
upper,J,C4,t06.mat,train
upper,J,C4,t03.mat,train
upper,J,C4,t02.mat,train
upper,J,C4,t05.mat,train
upper,J,C4,t04.mat,train
upper,J,T1,t01.mat,train
upper,J,T1,t10.mat,train
upper,J,T1,t09.mat,train
upper,J,T1,t08.mat,train
upper,J,T1,t07.mat,train
upper,J,T1,t06.mat,train
upper,J,T1,t03.mat,train
upper,J,T1,t02.mat,train
upper,J,T1,t05.mat,train
upper,J,T1,t04.mat,train
upper,J,L1,t01.mat,train
upper,J,L1,t10.mat,train
upper,J,L1,t09.mat,train
upper,J,L1,t08.mat,train
upper,J,L1,t07.mat,train
upper,J,L1,t06.mat,train
upper,J,L1,t03.mat,train
upper,J,L1,t02.mat,train
upper,J,L1,t05.mat,train
upper,J,L1,t04.mat,train
upper,J,J1,t01.mat,train
upper,J,J1,t10.mat,train
upper,J,J1,t09.mat,train
upper,J,J1,t08.mat,train
upper,J,J1,t07.mat,train
upper,J,J1,t06.mat,train
upper,J,J1,t03.mat,train
upper,J,J1,t02.mat,train
upper,J,J1,t05.mat,train
upper,J,J1,t04.mat,train
upper,J,J2,t01.mat,train
upper,J,J2,t10.mat,train
upper,J,J2,t09.mat,train
upper,J,J2,t08.mat,train
upper,J,J2,t07.mat,train
upper,J,J2,t06.mat,train
upper,J,J2,t03.mat,train
upper,J,J2,t02.mat,train
upper,J,J2,t05.mat,train
upper,J,J2,t04.mat,train
upper,J,J3,t01.mat,train
upper,J,J3,t10.mat,train
upper,J,J3,t09.mat,train
upper,J,J3,t08.mat,train
upper,J,J3,t07.mat,train
upper,J,J3,t06.mat,train
upper,J,J3,t03.mat,train
upper,J,J3,t02.mat,train
upper,J,J3,t05.mat,train
upper,J,J3,t04.mat,train
upper,J,Y1,t01.mat,train
upper,J,Y1,t10.mat,train
upper,J,Y1,t09.mat,train
upper,J,Y1,t08.mat,train
upper,J,Y1,t07.mat,train
upper,J,Y1,t06.mat,train
upper,J,Y1,t03.mat,train
upper,J,Y1,t02.mat,train
upper,J,Y1,t05.mat,train
upper,J,Y1,t04.mat,train
upper,J,Y3,t01.mat,train
upper,J,Y3,t10.mat,train
upper,J,Y3,t09.mat,train
upper,J,Y3,t08.mat,train
upper,J,Y3,t07.mat,train
upper,J,Y3,t06.mat,train
upper,J,Y3,t03.mat,train
upper,J,Y3,t02.mat,train
upper,J,Y3,t05.mat,train
upper,J,Y3,t04.mat,train
upper,J,Y2,t01.mat,train
upper,J,Y2,t10.mat,train
upper,J,Y2,t09.mat,train
upper,J,Y2,t08.mat,train
upper,J,Y2,t07.mat,train
upper,J,Y2,t06.mat,train
upper,J,Y2,t03.mat,train
upper,J,Y2,t02.mat,train
upper,J,Y2,t05.mat,train
upper,J,Y2,t04.mat,train
upper,M,S1,t01.mat,test
upper,M,S1,t10.mat,test
upper,M,S1,t09.mat,test
upper,M,S1,t08.mat,test
upper,M,S1,t07.mat,test
upper,M,S1,t06.mat,test
upper,M,S1,t03.mat,test
upper,M,S1,t02.mat,test
upper,M,S1,t05.mat,test
upper,M,S1,t04.mat,test
upper,M,U1,t01.mat,test
upper,M,U1,t10.mat,test
upper,M,U1,t09.mat,test
upper,M,U1,t08.mat,test
upper,M,U1,t07.mat,test
upper,M,U1,t06.mat,test
upper,M,U1,t03.mat,test
upper,M,U1,t02.mat,test
upper,M,U1,t05.mat,test
upper,M,U1,t04.mat,test
upper,M,M1,t01.mat,train
upper,M,M1,t10.mat,train
upper,M,M1,t09.mat,train
upper,M,M1,t08.mat,train
upper,M,M1,t07.mat,train
upper,M,M1,t06.mat,train
upper,M,M1,t03.mat,train
upper,M,M1,t02.mat,train
upper,M,M1,t05.mat,train
upper,M,M1,t04.mat,train
upper,M,G3,t01.mat,train
upper,M,G3,t10.mat,train
upper,M,G3,t09.mat,train
upper,M,G3,t08.mat,train
upper,M,G3,t07.mat,train
upper,M,G3,t06.mat,train
upper,M,G3,t03.mat,train
upper,M,G3,t02.mat,train
upper,M,G3,t05.mat,train
upper,M,G3,t04.mat,train
upper,M,G2,t01.mat,train
upper,M,G2,t10.mat,train
upper,M,G2,t09.mat,train
upper,M,G2,t08.mat,train
upper,M,G2,t07.mat,train
upper,M,G2,t06.mat,train
upper,M,G2,t03.mat,train
upper,M,G2,t02.mat,train
upper,M,G2,t05.mat,train
upper,M,G2,t04.mat,train
upper,M,G1,t01.mat,train
upper,M,G1,t10.mat,train
upper,M,G1,t09.mat,train
upper,M,G1,t08.mat,train
upper,M,G1,t07.mat,train
upper,M,G1,t06.mat,train
upper,M,G1,t03.mat,train
upper,M,G1,t02.mat,train
upper,M,G1,t05.mat,train
upper,M,G1,t04.mat,train
upper,M,I1,t01.mat,train
upper,M,I1,t10.mat,train
upper,M,I1,t09.mat,train
upper,M,I1,t08.mat,train
upper,M,I1,t07.mat,train
upper,M,I1,t06.mat,train
upper,M,I1,t03.mat,train
upper,M,I1,t02.mat,train
upper,M,I1,t05.mat,train
upper,M,I1,t04.mat,train
upper,M,I3,t01.mat,train
upper,M,I3,t10.mat,train
upper,M,I3,t09.mat,train
upper,M,I3,t08.mat,train
upper,M,I3,t07.mat,train
upper,M,I3,t06.mat,train
upper,M,I3,t03.mat,train
upper,M,I3,t02.mat,train
upper,M,I3,t05.mat,train
upper,M,I3,t04.mat,train
upper,M,I2,t01.mat,train
upper,M,I2,t10.mat,train
upper,M,I2,t09.mat,train
upper,M,I2,t08.mat,train
upper,M,I2,t07.mat,train
upper,M,I2,t06.mat,train
upper,M,I2,t03.mat,train
upper,M,I2,t02.mat,train
upper,M,I2,t05.mat,train
upper,M,I2,t04.mat,train
upper,M,A1,t01.mat,train
upper,M,A1,t10.mat,train
upper,M,A1,t09.mat,train
upper,M,A1,t08.mat,train
upper,M,A1,t07.mat,train
upper,M,A1,t06.mat,train
upper,M,A1,t03.mat,train
upper,M,A1,t02.mat,train
upper,M,A1,t05.mat,train
