label_type,label,user,trial,type
upper,GOOGLE,I3,t01.mat,train
upper,GOOGLE,I3,t03.mat,train
upper,GOOGLE,I3,t02.mat,train
upper,GOOGLE,I3,t05.mat,train
upper,GOOGLE,I3,t04.mat,train
upper,GOOGLE,I2,t01.mat,train
upper,GOOGLE,I2,t03.mat,train
upper,GOOGLE,I2,t02.mat,train
upper,GOOGLE,I2,t05.mat,train
upper,GOOGLE,I2,t04.mat,train
upper,GOOGLE,A1,t01.mat,train
upper,GOOGLE,A1,t03.mat,train
upper,GOOGLE,A1,t02.mat,train
upper,GOOGLE,A1,t05.mat,train
upper,GOOGLE,A1,t04.mat,train
upper,GOOGLE,C3,t01.mat,train
upper,GOOGLE,C3,t03.mat,train
upper,GOOGLE,C3,t02.mat,train
upper,GOOGLE,C3,t05.mat,train
upper,GOOGLE,C3,t04.mat,train
upper,GOOGLE,C2,t01.mat,train
upper,GOOGLE,C2,t03.mat,train
upper,GOOGLE,C2,t02.mat,train
upper,GOOGLE,C2,t05.mat,train
upper,GOOGLE,C2,t04.mat,train
upper,GOOGLE,C1,t01.mat,train
upper,GOOGLE,C1,t03.mat,train
upper,GOOGLE,C1,t02.mat,train
upper,GOOGLE,C1,t05.mat,train
upper,GOOGLE,C1,t04.mat,train
upper,GOOGLE,E1,t01.mat,train
upper,GOOGLE,E1,t03.mat,train
upper,GOOGLE,E1,t02.mat,train
upper,GOOGLE,E1,t05.mat,train
upper,GOOGLE,E1,t04.mat,train
upper,GOOGLE,Z1,t01.mat,train
upper,GOOGLE,Z1,t03.mat,train
upper,GOOGLE,Z1,t02.mat,train
upper,GOOGLE,Z1,t05.mat,train
upper,GOOGLE,Z1,t04.mat,train
upper,GOOGLE,Z2,t01.mat,train
upper,GOOGLE,Z2,t03.mat,train
upper,GOOGLE,Z2,t02.mat,train
upper,GOOGLE,Z2,t05.mat,train
upper,GOOGLE,Z2,t04.mat,train
upper,GOOGLE,C4,t01.mat,train
upper,GOOGLE,C4,t03.mat,train
upper,GOOGLE,C4,t02.mat,train
upper,GOOGLE,C4,t05.mat,train
upper,GOOGLE,C4,t04.mat,train
upper,GOOGLE,L1,t01.mat,train
upper,GOOGLE,L1,t03.mat,train
upper,GOOGLE,L1,t02.mat,train
upper,GOOGLE,L1,t05.mat,train
upper,GOOGLE,L1,t04.mat,train
upper,GOOGLE,J1,t01.mat,train
upper,GOOGLE,J1,t03.mat,train
upper,GOOGLE,J1,t02.mat,train
upper,GOOGLE,J1,t05.mat,train
upper,GOOGLE,J1,t04.mat,train
upper,GOOGLE,J3,t01.mat,train
upper,GOOGLE,J3,t03.mat,train
upper,GOOGLE,J3,t02.mat,train
upper,GOOGLE,J3,t05.mat,train
upper,GOOGLE,J3,t04.mat,train
upper,GOOGLE,Y1,t01.mat,train
upper,GOOGLE,Y1,t03.mat,train
upper,GOOGLE,Y1,t02.mat,train
upper,GOOGLE,Y1,t05.mat,train
upper,GOOGLE,Y1,t04.mat,train
upper,GOOGLE,Y3,t01.mat,train
upper,GOOGLE,Y3,t03.mat,train
upper,GOOGLE,Y3,t02.mat,train
upper,GOOGLE,Y3,t05.mat,train
upper,GOOGLE,Y3,t04.mat,train
upper,MSG,S1,t01.mat,test
upper,MSG,S1,t03.mat,test
upper,MSG,S1,t02.mat,test
upper,MSG,S1,t05.mat,test
upper,MSG,S1,t04.mat,test
upper,MSG,U1,t01.mat,test
upper,MSG,U1,t03.mat,test
upper,MSG,U1,t02.mat,test
upper,MSG,U1,t05.mat,test
upper,MSG,U1,t04.mat,test
upper,MSG,M1,t01.mat,test
upper,MSG,M1,t03.mat,test
upper,MSG,M1,t02.mat,test
upper,MSG,M1,t05.mat,test
upper,MSG,M1,t04.mat,test
upper,MSG,G3,t01.mat,test
upper,MSG,G3,t03.mat,test
upper,MSG,G3,t02.mat,test
upper,MSG,G3,t05.mat,test
upper,MSG,G3,t04.mat,test
upper,MSG,G2,t01.mat,test
upper,MSG,G2,t03.mat,test
upper,MSG,G2,t02.mat,test
upper,MSG,G2,t05.mat,test
upper,MSG,G2,t04.mat,test
upper,MSG,G1,t01.mat,test
upper,MSG,G1,t03.mat,test
upper,MSG,G1,t02.mat,test
upper,MSG,G1,t05.mat,test
upper,MSG,G1,t04.mat,test
upper,MSG,I1,t01.mat,train
upper,MSG,I1,t03.mat,train
upper,MSG,I1,t02.mat,train
upper,MSG,I1,t05.mat,train
upper,MSG,I1,t04.mat,train
upper,MSG,I3,t01.mat,train
upper,MSG,I3,t03.mat,train
upper,MSG,I3,t02.mat,train
upper,MSG,I3,t05.mat,train
upper,MSG,I3,t04.mat,train
upper,MSG,I2,t01.mat,train
upper,MSG,I2,t03.mat,train
upper,MSG,I2,t02.mat,train
upper,MSG,I2,t05.mat,train
upper,MSG,I2,t04.mat,train
upper,MSG,A1,t01.mat,train
upper,MSG,A1,t03.mat,train
upper,MSG,A1,t02.mat,train
upper,MSG,A1,t05.mat,train
upper,MSG,A1,t04.mat,train
upper,MSG,C3,t01.mat,train
upper,MSG,C3,t03.mat,train
upper,MSG,C3,t02.mat,train
upper,MSG,C3,t05.mat,train
upper,MSG,C3,t04.mat,train
upper,MSG,C2,t01.mat,train
upper,MSG,C2,t03.mat,train
upper,MSG,C2,t02.mat,train
upper,MSG,C2,t05.mat,train
upper,MSG,C2,t04.mat,train
upper,MSG,C1,t01.mat,train
upper,MSG,C1,t03.mat,train
upper,MSG,C1,t02.mat,train
upper,MSG,C1,t05.mat,train
upper,MSG,C1,t04.mat,train
upper,MSG,E1,t01.mat,train
upper,MSG,E1,t03.mat,train
upper,MSG,E1,t02.mat,train
upper,MSG,E1,t05.mat,train
upper,MSG,E1,t04.mat,train
upper,MSG,Z1,t01.mat,train
upper,MSG,Z1,t03.mat,train
upper,MSG,Z1,t02.mat,train
upper,MSG,Z1,t05.mat,train
upper,MSG,Z1,t04.mat,train
upper,MSG,Z2,t01.mat,train
upper,MSG,Z2,t03.mat,train
upper,MSG,Z2,t02.mat,train
upper,MSG,Z2,t05.mat,train
upper,MSG,Z2,t04.mat,train
upper,MSG,C4,t01.mat,train
upper,MSG,C4,t03.mat,train
upper,MSG,C4,t02.mat,train
upper,MSG,C4,t05.mat,train
upper,MSG,C4,t04.mat,train
upper,MSG,L1,t01.mat,train
upper,MSG,L1,t03.mat,train
upper,MSG,L1,t02.mat,train
upper,MSG,L1,t05.mat,train
upper,MSG,L1,t04.mat,train
upper,MSG,J1,t01.mat,train
upper,MSG,J1,t03.mat,train
upper,MSG,J1,t02.mat,train
upper,MSG,J1,t05.mat,train
upper,MSG,J1,t04.mat,train
upper,MSG,J3,t01.mat,train
upper,MSG,J3,t03.mat,train
upper,MSG,J3,t02.mat,train
upper,MSG,J3,t05.mat,train
upper,MSG,J3,t04.mat,train
upper,MSG,Y1,t01.mat,train
upper,MSG,Y1,t03.mat,train
upper,MSG,Y1,t02.mat,train
upper,MSG,Y1,t05.mat,train
upper,MSG,Y1,t04.mat,train
upper,MSG,Y3,t01.mat,train
upper,MSG,Y3,t03.mat,train
upper,MSG,Y3,t02.mat,train
upper,MSG,Y3,t05.mat,train
upper,MSG,Y3,t04.mat,train
upper,NEWS,S1,t01.mat,test
upper,NEWS,S1,t03.mat,test
upper,NEWS,S1,t02.mat,test
upper,NEWS,S1,t05.mat,test
upper,NEWS,S1,t04.mat,test
upper,NEWS,U1,t01.mat,test
upper,NEWS,U1,t03.mat,test
upper,NEWS,U1,t02.mat,test
upper,NEWS,U1,t05.mat,test
upper,NEWS,U1,t04.mat,test
upper,NEWS,M1,t01.mat,test
upper,NEWS,M1,t03.mat,test
upper,NEWS,M1,t02.mat,test
upper,NEWS,M1,t05.mat,test
upper,NEWS,M1,t04.mat,test
upper,NEWS,G3,t01.mat,test
upper,NEWS,G3,t03.mat,test
upper,NEWS,G3,t02.mat,test
upper,NEWS,G3,t05.mat,test
upper,NEWS,G3,t04.mat,test
upper,NEWS,G2,t01.mat,test
upper,NEWS,G2,t03.mat,test
upper,NEWS,G2,t02.mat,test
upper,NEWS,G2,t05.mat,test
upper,NEWS,G2,t04.mat,test
upper,NEWS,G1,t01.mat,test
upper,NEWS,G1,t03.mat,test
upper,NEWS,G1,t02.mat,test
upper,NEWS,G1,t05.mat,test
upper,NEWS,G1,t04.mat,test
upper,NEWS,I1,t01.mat,train
upper,NEWS,I1,t03.mat,train
upper,NEWS,I1,t02.mat,train
upper,NEWS,I1,t05.mat,train
upper,NEWS,I1,t04.mat,train
upper,NEWS,I3,t01.mat,train
upper,NEWS,I3,t03.mat,train
upper,NEWS,I3,t02.mat,train
upper,NEWS,I3,t05.mat,train
upper,NEWS,I3,t04.mat,train
upper,NEWS,I2,t01.mat,train
upper,NEWS,I2,t03.mat,train
upper,NEWS,I2,t02.mat,train
upper,NEWS,I2,t05.mat,train
upper,NEWS,I2,t04.mat,train
upper,NEWS,A1,t01.mat,train
upper,NEWS,A1,t03.mat,train
upper,NEWS,A1,t02.mat,train
upper,NEWS,A1,t05.mat,train
upper,NEWS,A1,t04.mat,train
upper,NEWS,C3,t01.mat,train
upper,NEWS,C3,t03.mat,train
upper,NEWS,C3,t02.mat,train
upper,NEWS,C3,t05.mat,train
upper,NEWS,C3,t04.mat,train
upper,NEWS,C2,t01.mat,train
upper,NEWS,C2,t03.mat,train
upper,NEWS,C2,t02.mat,train
upper,NEWS,C2,t05.mat,train
upper,NEWS,C2,t04.mat,train
upper,NEWS,C1,t01.mat,train
upper,NEWS,C1,t03.mat,train
upper,NEWS,C1,t02.mat,train
upper,NEWS,C1,t05.mat,train
upper,NEWS,C1,t04.mat,train
upper,NEWS,E1,t01.mat,train
upper,NEWS,E1,t03.mat,train
upper,NEWS,E1,t02.mat,train
upper,NEWS,E1,t05.mat,train
upper,NEWS,E1,t04.mat,train
upper,NEWS,Z1,t01.mat,train
upper,NEWS,Z1,t03.mat,train
upper,NEWS,Z1,t02.mat,train
upper,NEWS,Z1,t05.mat,train
upper,NEWS,Z1,t04.mat,train
upper,NEWS,Z2,t01.mat,train
upper,NEWS,Z2,t03.mat,train
upper,NEWS,Z2,t02.mat,train
upper,NEWS,Z2,t05.mat,train
upper,NEWS,Z2,t04.mat,train
upper,NEWS,C4,t01.mat,train
upper,NEWS,C4,t03.mat,train
upper,NEWS,C4,t02.mat,train
upper,NEWS,C4,t05.mat,train
upper,NEWS,C4,t04.mat,train
upper,NEWS,L1,t01.mat,train
upper,NEWS,L1,t03.mat,train
upper,NEWS,L1,t02.mat,train
upper,NEWS,L1,t05.mat,train
upper,NEWS,L1,t04.mat,train
upper,NEWS,J1,t01.mat,train
upper,NEWS,J1,t03.mat,train
upper,NEWS,J1,t02.mat,train
upper,NEWS,J1,t05.mat,train
upper,NEWS,J1,t04.mat,train
upper,NEWS,J3,t01.mat,train
upper,NEWS,J3,t03.mat,train
upper,NEWS,J3,t02.mat,train
upper,NEWS,J3,t05.mat,train
upper,NEWS,J3,t04.mat,train
upper,NEWS,Y1,t01.mat,train
upper,NEWS,Y1,t03.mat,train
upper,NEWS,Y1,t02.mat,train
upper,NEWS,Y1,t05.mat,train
upper,NEWS,Y1,t04.mat,train
upper,NEWS,Y3,t01.mat,train
upper,NEWS,Y3,t03.mat,train
upper,NEWS,Y3,t02.mat,train
upper,NEWS,Y3,t05.mat,train
upper,NEWS,Y3,t04.mat,train
upper,VOICE,S1,t01.mat,test
upper,VOICE,S1,t03.mat,test
upper,VOICE,S1,t02.mat,test
upper,VOICE,S1,t05.mat,test
upper,VOICE,S1,t04.mat,test
upper,VOICE,U1,t01.mat,test
upper,VOICE,U1,t03.mat,test
upper,VOICE,U1,t02.mat,test
upper,VOICE,U1,t05.mat,test
upper,VOICE,U1,t04.mat,test
upper,VOICE,M1,t01.mat,test
upper,VOICE,M1,t03.mat,test
upper,VOICE,M1,t02.mat,test
upper,VOICE,M1,t05.mat,test
upper,VOICE,M1,t04.mat,test
upper,VOICE,G3,t01.mat,test
upper,VOICE,G3,t03.mat,test
upper,VOICE,G3,t02.mat,test
upper,VOICE,G3,t05.mat,test
upper,VOICE,G3,t04.mat,test
upper,VOICE,G2,t01.mat,test
upper,VOICE,G2,t03.mat,test
upper,VOICE,G2,t02.mat,test
upper,VOICE,G2,t05.mat,test
upper,VOICE,G2,t04.mat,test
upper,VOICE,G1,t01.mat,test
upper,VOICE,G1,t03.mat,test
upper,VOICE,G1,t02.mat,test
upper,VOICE,G1,t05.mat,test
upper,VOICE,G1,t04.mat,test
upper,VOICE,I1,t01.mat,train
upper,VOICE,I1,t03.mat,train
upper,VOICE,I1,t02.mat,train
upper,VOICE,I1,t05.mat,train
upper,VOICE,I1,t04.mat,train
upper,VOICE,I3,t01.mat,train
upper,VOICE,I3,t03.mat,train
upper,VOICE,I3,t02.mat,train
upper,VOICE,I3,t05.mat,train
upper,VOICE,I3,t04.mat,train
upper,VOICE,I2,t01.mat,train
upper,VOICE,I2,t03.mat,train
upper,VOICE,I2,t02.mat,train
upper,VOICE,I2,t05.mat,train
upper,VOICE,I2,t04.mat,train
upper,VOICE,A1,t01.mat,train
upper,VOICE,A1,t03.mat,train
upper,VOICE,A1,t02.mat,train
upper,VOICE,A1,t05.mat,train
upper,VOICE,A1,t04.mat,train
upper,VOICE,C3,t01.mat,train
upper,VOICE,C3,t03.mat,train
upper,VOICE,C3,t02.mat,train
upper,VOICE,C3,t05.mat,train
upper,VOICE,C3,t04.mat,train
upper,VOICE,C2,t01.mat,train
upper,VOICE,C2,t03.mat,train
upper,VOICE,C2,t02.mat,train
upper,VOICE,C2,t05.mat,train
upper,VOICE,C2,t04.mat,train
upper,VOICE,C1,t01.mat,train
upper,VOICE,C1,t03.mat,train
upper,VOICE,C1,t02.mat,train
upper,VOICE,C1,t05.mat,train
upper,VOICE,C1,t04.mat,train
upper,VOICE,E1,t01.mat,train
upper,VOICE,E1,t03.mat,train
upper,VOICE,E1,t02.mat,train
upper,VOICE,E1,t05.mat,train
upper,VOICE,E1,t04.mat,train
upper,VOICE,Z1,t01.mat,train
upper,VOICE,Z1,t03.mat,train
upper,VOICE,Z1,t02.mat,train
upper,VOICE,Z1,t05.mat,train
upper,VOICE,Z1,t04.mat,train
upper,VOICE,Z2,t01.mat,train
upper,VOICE,Z2,t03.mat,train
upper,VOICE,Z2,t02.mat,train
upper,VOICE,Z2,t05.mat,train
upper,VOICE,Z2,t04.mat,train
upper,VOICE,C4,t01.mat,train
upper,VOICE,C4,t03.mat,train
upper,VOICE,C4,t02.mat,train
upper,VOICE,C4,t05.mat,train
upper,VOICE,C4,t04.mat,train
upper,VOICE,L1,t01.mat,train
upper,VOICE,L1,t03.mat,train
upper,VOICE,L1,t02.mat,train
upper,VOICE,L1,t05.mat,train
upper,VOICE,L1,t04.mat,train
upper,VOICE,J1,t01.mat,train
upper,VOICE,J1,t03.mat,train
upper,VOICE,J1,t02.mat,train
upper,VOICE,J1,t05.mat,train
upper,VOICE,J1,t04.mat,train
upper,VOICE,J3,t01.mat,train
upper,VOICE,J3,t03.mat,train
upper,VOICE,J3,t02.mat,train
upper,VOICE,J3,t05.mat,train
upper,VOICE,J3,t04.mat,train
upper,VOICE,Y1,t01.mat,train
upper,VOICE,Y1,t03.mat,train
upper,VOICE,Y1,t02.mat,train
upper,VOICE,Y1,t05.mat,train
upper,VOICE,Y1,t04.mat,train
upper,VOICE,Y3,t01.mat,train
upper,VOICE,Y3,t03.mat,train
upper,VOICE,Y3,t02.mat,train
upper,VOICE,Y3,t05.mat,train
upper,VOICE,Y3,t04.mat,train
upper,DISCOVERY,S1,t01.mat,test
upper,DISCOVERY,S1,t03.mat,test
upper,DISCOVERY,S1,t02.mat,test
upper,DISCOVERY,S1,t05.mat,test
upper,DISCOVERY,S1,t04.mat,test
upper,DISCOVERY,U1,t01.mat,test
upper,DISCOVERY,U1,t03.mat,test
upper,DISCOVERY,U1,t02.mat,test
upper,DISCOVERY,U1,t05.mat,test
upper,DISCOVERY,U1,t04.mat,test
upper,DISCOVERY,M1,t01.mat,test
upper,DISCOVERY,M1,t03.mat,test
upper,DISCOVERY,M1,t02.mat,test
upper,DISCOVERY,M1,t05.mat,test
upper,DISCOVERY,M1,t04.mat,test
upper,DISCOVERY,G3,t01.mat,test
upper,DISCOVERY,G3,t03.mat,test
upper,DISCOVERY,G3,t02.mat,test
upper,DISCOVERY,G3,t05.mat,test
upper,DISCOVERY,G3,t04.mat,test
upper,DISCOVERY,G2,t01.mat,test
upper,DISCOVERY,G2,t03.mat,test
upper,DISCOVERY,G2,t02.mat,test
upper,DISCOVERY,G2,t05.mat,test
upper,DISCOVERY,G2,t04.mat,test
upper,DISCOVERY,G1,t01.mat,test
upper,DISCOVERY,G1,t03.mat,test
upper,DISCOVERY,G1,t02.mat,test
upper,DISCOVERY,G1,t05.mat,test
upper,DISCOVERY,G1,t04.mat,test
upper,DISCOVERY,I1,t01.mat,train
upper,DISCOVERY,I1,t03.mat,train
upper,DISCOVERY,I1,t02.mat,train
upper,DISCOVERY,I1,t05.mat,train
upper,DISCOVERY,I1,t04.mat,train
upper,DISCOVERY,I3,t01.mat,train
upper,DISCOVERY,I3,t03.mat,train
upper,DISCOVERY,I3,t02.mat,train
upper,DISCOVERY,I3,t05.mat,train
upper,DISCOVERY,I3,t04.mat,train
upper,DISCOVERY,I2,t01.mat,train
upper,DISCOVERY,I2,t03.mat,train
upper,DISCOVERY,I2,t02.mat,train
upper,DISCOVERY,I2,t05.mat,train
upper,DISCOVERY,I2,t04.mat,train
upper,DISCOVERY,A1,t01.mat,train
upper,DISCOVERY,A1,t03.mat,train
upper,DISCOVERY,A1,t02.mat,train
upper,DISCOVERY,A1,t05.mat,train
upper,DISCOVERY,A1,t04.mat,train
upper,DISCOVERY,C3,t01.mat,train
upper,DISCOVERY,C3,t03.mat,train
upper,DISCOVERY,C3,t02.mat,train
upper,DISCOVERY,C3,t05.mat,train
upper,DISCOVERY,C3,t04.mat,train
upper,DISCOVERY,C2,t01.mat,train
upper,DISCOVERY,C2,t03.mat,train
upper,DISCOVERY,C2,t02.mat,train
upper,DISCOVERY,C2,t05.mat,train
upper,DISCOVERY,C2,t04.mat,train
upper,DISCOVERY,C1,t01.mat,train
upper,DISCOVERY,C1,t03.mat,train
upper,DISCOVERY,C1,t02.mat,train
upper,DISCOVERY,C1,t05.mat,train
upper,DISCOVERY,C1,t04.mat,train
upper,DISCOVERY,E1,t01.mat,train
upper,DISCOVERY,E1,t03.mat,train
upper,DISCOVERY,E1,t02.mat,train
upper,DISCOVERY,E1,t05.mat,train
upper,DISCOVERY,E1,t04.mat,train
upper,DISCOVERY,Z1,t01.mat,train
upper,DISCOVERY,Z1,t03.mat,train
upper,DISCOVERY,Z1,t02.mat,train
upper,DISCOVERY,Z1,t05.mat,train
upper,DISCOVERY,Z1,t04.mat,train
upper,DISCOVERY,Z2,t01.mat,train
upper,DISCOVERY,Z2,t03.mat,train
upper,DISCOVERY,Z2,t02.mat,train
upper,DISCOVERY,Z2,t05.mat,train
upper,DISCOVERY,Z2,t04.mat,train
upper,DISCOVERY,C4,t01.mat,train
upper,DISCOVERY,C4,t03.mat,train
upper,DISCOVERY,C4,t02.mat,train
upper,DISCOVERY,C4,t05.mat,train
upper,DISCOVERY,C4,t04.mat,train
upper,DISCOVERY,T1,t01.mat,train
upper,DISCOVERY,T1,t10.mat,train
upper,DISCOVERY,T1,t09.mat,train
upper,DISCOVERY,T1,t08.mat,train
upper,DISCOVERY,T1,t07.mat,train
upper,DISCOVERY,T1,t06.mat,train
upper,DISCOVERY,T1,t03.mat,train
upper,DISCOVERY,T1,t02.mat,train
upper,DISCOVERY,T1,t05.mat,train
upper,DISCOVERY,T1,t04.mat,train
upper,DISCOVERY,L1,t01.mat,train
upper,DISCOVERY,L1,t03.mat,train
upper,DISCOVERY,L1,t02.mat,train
upper,DISCOVERY,L1,t05.mat,train
upper,DISCOVERY,L1,t04.mat,train
upper,DISCOVERY,J1,t01.mat,train
upper,DISCOVERY,J1,t03.mat,train
upper,DISCOVERY,J1,t02.mat,train
upper,DISCOVERY,J1,t05.mat,train
upper,DISCOVERY,J1,t04.mat,train
upper,DISCOVERY,J3,t01.mat,train
upper,DISCOVERY,J3,t03.mat,train
upper,DISCOVERY,J3,t02.mat,train
upper,DISCOVERY,J3,t05.mat,train
upper,DISCOVERY,J3,t04.mat,train
upper,DISCOVERY,Y1,t01.mat,train
upper,DISCOVERY,Y1,t03.mat,train
upper,DISCOVERY,Y1,t02.mat,train
upper,DISCOVERY,Y1,t05.mat,train
upper,DISCOVERY,Y1,t04.mat,train
upper,DISCOVERY,Y3,t01.mat,train
upper,DISCOVERY,Y3,t03.mat,train
upper,DISCOVERY,Y3,t02.mat,train
upper,DISCOVERY,Y3,t05.mat,train
upper,DISCOVERY,Y3,t04.mat,train
upper,DISCOVERY,Y2,t01.mat,train
upper,DISCOVERY,Y2,t03.mat,train
upper,DISCOVERY,Y2,t02.mat,train
upper,DISCOVERY,Y2,t05.mat,train
upper,DISCOVERY,Y2,t04.mat,train
upper,POKER,S1,t01.mat,test
upper,POKER,S1,t03.mat,test
upper,POKER,S1,t02.mat,test
upper,POKER,S1,t05.mat,test
upper,POKER,S1,t04.mat,test
upper,POKER,U1,t01.mat,test
upper,POKER,U1,t03.mat,test
upper,POKER,U1,t02.mat,test
upper,POKER,U1,t05.mat,test
upper,POKER,U1,t04.mat,test
upper,POKER,M1,t01.mat,test
upper,POKER,M1,t03.mat,test
upper,POKER,M1,t02.mat,test
upper,POKER,M1,t05.mat,test
upper,POKER,M1,t04.mat,test
upper,POKER,G3,t01.mat,test
upper,POKER,G3,t03.mat,test
upper,POKER,G3,t02.mat,test
upper,POKER,G3,t05.mat,test
upper,POKER,G3,t04.mat,test
upper,POKER,G2,t01.mat,test
upper,POKER,G2,t03.mat,test
upper,POKER,G2,t02.mat,test
upper,POKER,G2,t05.mat,test
upper,POKER,G2,t04.mat,test
upper,POKER,G1,t01.mat,test
upper,POKER,G1,t03.mat,test
upper,POKER,G1,t02.mat,test
upper,POKER,G1,t05.mat,test
upper,POKER,G1,t04.mat,test
upper,POKER,I1,t01.mat,train
upper,POKER,I1,t03.mat,train
upper,POKER,I1,t02.mat,train
upper,POKER,I1,t05.mat,train
upper,POKER,I1,t04.mat,train
upper,POKER,I3,t01.mat,train
upper,POKER,I3,t03.mat,train
upper,POKER,I3,t02.mat,train
upper,POKER,I3,t05.mat,train
upper,POKER,I3,t04.mat,train
upper,POKER,I2,t01.mat,train
upper,POKER,I2,t03.mat,train
upper,POKER,I2,t02.mat,train
upper,POKER,I2,t05.mat,train
upper,POKER,I2,t04.mat,train
upper,POKER,A1,t01.mat,train
upper,POKER,A1,t03.mat,train
upper,POKER,A1,t02.mat,train
upper,POKER,A1,t05.mat,train
upper,POKER,A1,t04.mat,train
upper,POKER,C3,t01.mat,train
upper,POKER,C3,t03.mat,train
upper,POKER,C3,t02.mat,train
upper,POKER,C3,t05.mat,train
upper,POKER,C3,t04.mat,train
upper,POKER,C2,t01.mat,train
upper,POKER,C2,t03.mat,train
upper,POKER,C2,t02.mat,train
upper,POKER,C2,t05.mat,train
upper,POKER,C2,t04.mat,train
upper,POKER,C1,t01.mat,train
upper,POKER,C1,t03.mat,train
upper,POKER,C1,t02.mat,train
upper,POKER,C1,t05.mat,train
upper,POKER,C1,t04.mat,train
upper,POKER,E1,t01.mat,train
upper,POKER,E1,t03.mat,train
upper,POKER,E1,t02.mat,train
upper,POKER,E1,t05.mat,train
upper,POKER,E1,t04.mat,train
upper,POKER,Z1,t01.mat,train
upper,POKER,Z1,t03.mat,train
upper,POKER,Z1,t02.mat,train
upper,POKER,Z1,t05.mat,train
upper,POKER,Z1,t04.mat,train
upper,POKER,Z2,t01.mat,train
upper,POKER,Z2,t03.mat,train
upper,POKER,Z2,t02.mat,train
upper,POKER,Z2,t05.mat,train
upper,POKER,Z2,t04.mat,train
upper,POKER,C4,t01.mat,train
upper,POKER,C4,t03.mat,train
upper,POKER,C4,t02.mat,train
upper,POKER,C4,t05.mat,train
upper,POKER,C4,t04.mat,train
upper,POKER,L1,t01.mat,train
upper,POKER,L1,t03.mat,train
upper,POKER,L1,t02.mat,train
upper,POKER,L1,t05.mat,train
upper,POKER,L1,t04.mat,train
upper,POKER,J1,t01.mat,train
upper,POKER,J1,t03.mat,train
upper,POKER,J1,t02.mat,train
upper,POKER,J1,t05.mat,train
upper,POKER,J1,t04.mat,train
upper,POKER,J3,t01.mat,train
upper,POKER,J3,t03.mat,train
upper,POKER,J3,t02.mat,train
upper,POKER,J3,t05.mat,train
upper,POKER,J3,t04.mat,train
upper,POKER,Y1,t01.mat,train
upper,POKER,Y1,t03.mat,train
upper,POKER,Y1,t02.mat,train
upper,POKER,Y1,t05.mat,train
upper,POKER,Y1,t04.mat,train
upper,POKER,Y3,t01.mat,train
upper,POKER,Y3,t03.mat,train
upper,POKER,Y3,t02.mat,train
upper,POKER,Y3,t05.mat,train
upper,POKER,Y3,t04.mat,train
upper,TV,S1,t01.mat,test
upper,TV,S1,t03.mat,test
upper,TV,S1,t02.mat,test
upper,TV,S1,t05.mat,test
upper,TV,S1,t04.mat,test
upper,TV,U1,t01.mat,test
upper,TV,U1,t03.mat,test
upper,TV,U1,t02.mat,test
upper,TV,U1,t05.mat,test
upper,TV,U1,t04.mat,test
upper,TV,M1,t01.mat,test
upper,TV,M1,t03.mat,test
upper,TV,M1,t02.mat,test
upper,TV,M1,t05.mat,test
upper,TV,M1,t04.mat,test
upper,TV,G3,t01.mat,test
upper,TV,G3,t03.mat,test
upper,TV,G3,t02.mat,test
upper,TV,G3,t05.mat,test
upper,TV,G3,t04.mat,test
upper,TV,G2,t01.mat,test
upper,TV,G2,t03.mat,test
upper,TV,G2,t02.mat,test
upper,TV,G2,t05.mat,test
upper,TV,G2,t04.mat,test
upper,TV,G1,t01.mat,test
upper,TV,G1,t03.mat,test
upper,TV,G1,t02.mat,test
upper,TV,G1,t05.mat,test
upper,TV,G1,t04.mat,test
upper,TV,I1,t01.mat,train
upper,TV,I1,t03.mat,train
upper,TV,I1,t02.mat,train
upper,TV,I1,t05.mat,train
upper,TV,I1,t04.mat,train
upper,TV,I3,t01.mat,train
upper,TV,I3,t03.mat,train
upper,TV,I3,t02.mat,train
upper,TV,I3,t05.mat,train
upper,TV,I3,t04.mat,train
upper,TV,I2,t01.mat,train
upper,TV,I2,t03.mat,train
upper,TV,I2,t02.mat,train
upper,TV,I2,t05.mat,train
upper,TV,I2,t04.mat,train
upper,TV,A1,t01.mat,train
upper,TV,A1,t03.mat,train
upper,TV,A1,t02.mat,train
upper,TV,A1,t05.mat,train
upper,TV,A1,t04.mat,train
upper,TV,C3,t01.mat,train
upper,TV,C3,t03.mat,train
upper,TV,C3,t02.mat,train
upper,TV,C3,t05.mat,train
upper,TV,C3,t04.mat,train
upper,TV,C2,t01.mat,train
upper,TV,C2,t03.mat,train
upper,TV,C2,t02.mat,train
upper,TV,C2,t05.mat,train
upper,TV,C2,t04.mat,train
upper,TV,C1,t01.mat,train
upper,TV,C1,t03.mat,train
upper,TV,C1,t02.mat,train
upper,TV,C1,t05.mat,train
upper,TV,C1,t04.mat,train
upper,TV,E1,t01.mat,train
upper,TV,E1,t03.mat,train
upper,TV,E1,t02.mat,train
upper,TV,E1,t05.mat,train
upper,TV,E1,t04.mat,train
upper,TV,Z1,t01.mat,train
upper,TV,Z1,t03.mat,train
upper,TV,Z1,t02.mat,train
upper,TV,Z1,t05.mat,train
upper,TV,Z1,t04.mat,train
upper,TV,Z2,t01.mat,train
upper,TV,Z2,t03.mat,train
upper,TV,Z2,t02.mat,train
upper,TV,Z2,t05.mat,train
upper,TV,Z2,t04.mat,train
upper,TV,C4,t01.mat,train
